file	routine	kind	said_line	said_bkp_relation	said_old_relation	said_sha256	said_bkp_sha256	said_old_sha256	behavioral_relevance
eprsd2.f	CONCRV	subroutine	4183	identical	identical	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	none-no-variant-delta
eprsd2.f	SIDE	subroutine	4233	identical	identical	a9000f139b227ab8dce960ce127f2908d930f29e66054ed591deda3023e5adcc	a9000f139b227ab8dce960ce127f2908d930f29e66054ed591deda3023e5adcc	a9000f139b227ab8dce960ce127f2908d930f29e66054ed591deda3023e5adcc	none-no-variant-delta
eprsd2.f	CLAS	subroutine	4274	identical	identical	8333452a93747b56155f9160c73d505d6cfd2c92277e1f6d652b7030221983f4	8333452a93747b56155f9160c73d505d6cfd2c92277e1f6d652b7030221983f4	8333452a93747b56155f9160c73d505d6cfd2c92277e1f6d652b7030221983f4	none-no-variant-delta
eprsd2.f	CLASBAS	function	4875	identical	identical	6984bc1dedcfee849c18007de95e03ac662082b245be7f5cb29b1f718bc2b04a	6984bc1dedcfee849c18007de95e03ac662082b245be7f5cb29b1f718bc2b04a	6984bc1dedcfee849c18007de95e03ac662082b245be7f5cb29b1f718bc2b04a	none-no-variant-delta
eprsd2.f	GETPIN	subroutine	4900	identical	identical	377e3bc1f438d11770e82f21b891345941319f869cf8fcc917ce0ccdbc87a861	377e3bc1f438d11770e82f21b891345941319f869cf8fcc917ce0ccdbc87a861	377e3bc1f438d11770e82f21b891345941319f869cf8fcc917ce0ccdbc87a861	none-no-variant-delta
eprsd2.f	PPLOT	subroutine	4919	identical	identical	8e2be57166ac966b52d25da6756765a4d6242332e737bccfa4034e8485f0724c	8e2be57166ac966b52d25da6756765a4d6242332e737bccfa4034e8485f0724c	8e2be57166ac966b52d25da6756765a4d6242332e737bccfa4034e8485f0724c	none-no-variant-delta
eprsd2.f	CLASKIN	subroutine	5063	identical	identical	8e3dfe740d865b97cde11475d867338182940deef2b9122d9b78084b7d65158b	8e3dfe740d865b97cde11475d867338182940deef2b9122d9b78084b7d65158b	8e3dfe740d865b97cde11475d867338182940deef2b9122d9b78084b7d65158b	none-no-variant-delta
eprsd2.f	EPRPWAQ2	subroutine	5101	identical	identical	311e4379476a76a77811bfaa4cde1c44265d1293c9a434b36b7d20fe8f772e08	311e4379476a76a77811bfaa4cde1c44265d1293c9a434b36b7d20fe8f772e08	311e4379476a76a77811bfaa4cde1c44265d1293c9a434b36b7d20fe8f772e08	none-no-variant-delta
eprsd2.f	FIXEDQ2	subroutine	5552	identical	identical	7ed284b7c8deaebf1b05a9ba014d9cbcd012bc4fdd755412c47121695a486099	7ed284b7c8deaebf1b05a9ba014d9cbcd012bc4fdd755412c47121695a486099	7ed284b7c8deaebf1b05a9ba014d9cbcd012bc4fdd755412c47121695a486099	none-no-variant-delta
eprsd2.f	GETREF	subroutine	5664	identical	identical	84b64ef36943e79897e609a0bb8ce1d8b24bcdee3f0b535b54d51f3349b11f93	84b64ef36943e79897e609a0bb8ce1d8b24bcdee3f0b535b54d51f3349b11f93	84b64ef36943e79897e609a0bb8ce1d8b24bcdee3f0b535b54d51f3349b11f93	none-no-variant-delta
eprsd2.f	EPRQ2DEP	subroutine	5713	identical	identical	7861544bdc96f15f49ec953a67eb5c2b0c07baa9c6e5d6943ea083e6db1c48c1	7861544bdc96f15f49ec953a67eb5c2b0c07baa9c6e5d6943ea083e6db1c48c1	7861544bdc96f15f49ec953a67eb5c2b0c07baa9c6e5d6943ea083e6db1c48c1	none-no-variant-delta
eprsd2.f	FQW	function	6014	identical	identical	42115385a7122783712b26fb02cec1ee920af5dc964ebf1773ee6bdbc16891ec	42115385a7122783712b26fb02cec1ee920af5dc964ebf1773ee6bdbc16891ec	42115385a7122783712b26fb02cec1ee920af5dc964ebf1773ee6bdbc16891ec	none-no-variant-delta
eprsd2.f	ESPPLOT	subroutine	6025	identical	identical	df3d31de897ebdda830bb4a96ae1d0ceb36a23702355c1cf11571478d1d9c28c	df3d31de897ebdda830bb4a96ae1d0ceb36a23702355c1cf11571478d1d9c28c	df3d31de897ebdda830bb4a96ae1d0ceb36a23702355c1cf11571478d1d9c28c	none-no-variant-delta
eprsd2.f	BWSCH	subroutine	6683	identical	identical	10592b72032d7ced566d8cc87e4ea5ea20fd5844a0076b866e22a28e77d5b04b	10592b72032d7ced566d8cc87e4ea5ea20fd5844a0076b866e22a28e77d5b04b	10592b72032d7ced566d8cc87e4ea5ea20fd5844a0076b866e22a28e77d5b04b	none-no-variant-delta
eprsd2.f	RESROT	subroutine	6925	identical	identical	8691c57a49d5b891cc1f511db1c18879b7e93c32823d5e5618d72c3cfe7e6e88	8691c57a49d5b891cc1f511db1c18879b7e93c32823d5e5618d72c3cfe7e6e88	8691c57a49d5b891cc1f511db1c18879b7e93c32823d5e5618d72c3cfe7e6e88	none-no-variant-delta
eprsd2.f	DWRES	function	6937	identical	identical	a4ac8685a6ed093eb1daeb48447246678c5006be32165a7077254f18af53f33e	a4ac8685a6ed093eb1daeb48447246678c5006be32165a7077254f18af53f33e	a4ac8685a6ed093eb1daeb48447246678c5006be32165a7077254f18af53f33e	none-no-variant-delta
eprsd2.f	GLBPLT	subroutine	6952	identical	identical	45facc6479ab18355d39b7a552d73621771bfd6ef85f30f00bcea5034048d7fc	45facc6479ab18355d39b7a552d73621771bfd6ef85f30f00bcea5034048d7fc	45facc6479ab18355d39b7a552d73621771bfd6ef85f30f00bcea5034048d7fc	none-no-variant-delta
eprsd2.f	GETSEP	subroutine	7029	identical	identical	8c86b4cd8864109c2bf3ecf14593b1c2cb0c46123d59249ed2da118e06788410	8c86b4cd8864109c2bf3ecf14593b1c2cb0c46123d59249ed2da118e06788410	8c86b4cd8864109c2bf3ecf14593b1c2cb0c46123d59249ed2da118e06788410	none-no-variant-delta
eprsd2.f	GETSENL	subroutine	7066	identical	identical	b92d6a35110982aaf73b2894d79dcbf4c5b3b689d85c1e8e28d0e2cda5445148	b92d6a35110982aaf73b2894d79dcbf4c5b3b689d85c1e8e28d0e2cda5445148	b92d6a35110982aaf73b2894d79dcbf4c5b3b689d85c1e8e28d0e2cda5445148	none-no-variant-delta
eprsd2.f	EPQ2PLT	subroutine	7110	identical	identical	8556d5c6b2984bb28b12b6a8f26dade240bccd0ebcc44bd67fa765582d2da168	8556d5c6b2984bb28b12b6a8f26dade240bccd0ebcc44bd67fa765582d2da168	8556d5c6b2984bb28b12b6a8f26dade240bccd0ebcc44bd67fa765582d2da168	none-no-variant-delta
eprsd2.f	MPPLOT	subroutine	7288	identical	identical	6a81da3ddb71be687fe84f1379251c48a97ac38f7e3f501ab1ba158d8ab0c2a9	6a81da3ddb71be687fe84f1379251c48a97ac38f7e3f501ab1ba158d8ab0c2a9	6a81da3ddb71be687fe84f1379251c48a97ac38f7e3f501ab1ba158d8ab0c2a9	none-no-variant-delta
eprsd2.f	PSCAL	subroutine	7558	identical	identical	806dc60abaf8da2f43f6f6fc594ba4903d16dc9d1a86af836e1a8cdebb2008ed	806dc60abaf8da2f43f6f6fc594ba4903d16dc9d1a86af836e1a8cdebb2008ed	806dc60abaf8da2f43f6f6fc594ba4903d16dc9d1a86af836e1a8cdebb2008ed	none-no-variant-delta
eprsd2.f	MPPHSPLT	subroutine	7572	identical	identical	e00df66b7f341e571429cf95916f74201b3e49eacf8bca29422db3de61e5627e	e00df66b7f341e571429cf95916f74201b3e49eacf8bca29422db3de61e5627e	e00df66b7f341e571429cf95916f74201b3e49eacf8bca29422db3de61e5627e	none-no-variant-delta
eprsd2.f	GTPHS	subroutine	7858	identical	identical	78ac6cfc883feadfc583e175882b7f78e848d5888def57891db13c3fd04a6a11	78ac6cfc883feadfc583e175882b7f78e848d5888def57891db13c3fd04a6a11	78ac6cfc883feadfc583e175882b7f78e848d5888def57891db13c3fd04a6a11	none-no-variant-delta
eprsetup.for	__MAIN__	implicit-main	1	identical	identical	81302b0522cf49facbcc5a831cc7a528931bfdf8f438fe0935d5e36766f74eed	81302b0522cf49facbcc5a831cc7a528931bfdf8f438fe0935d5e36766f74eed	81302b0522cf49facbcc5a831cc7a528931bfdf8f438fe0935d5e36766f74eed	none-no-variant-delta
epru.f	EPRU	subroutine	1	identical	identical	8d2e6e338f84ba6e1d1dbc5c4d6c2fea67fb19325704ffa1a1fa8cd16b41783d	8d2e6e338f84ba6e1d1dbc5c4d6c2fea67fb19325704ffa1a1fa8cd16b41783d	8d2e6e338f84ba6e1d1dbc5c4d6c2fea67fb19325704ffa1a1fa8cd16b41783d	none-no-variant-delta
epru.f	EPRKIN	subroutine	6	identical	identical	96559e56c9cb2c93636ff94ecc62560a3462ef8747c056047b7c1215fc6e3c6a	96559e56c9cb2c93636ff94ecc62560a3462ef8747c056047b7c1215fc6e3c6a	96559e56c9cb2c93636ff94ecc62560a3462ef8747c056047b7c1215fc6e3c6a	none-no-variant-delta
epru.f	EPRQ2	subroutine	36	identical	identical	a7daf7d9fd26d4694da4fec16eb57b23a916682fc558b22c5596cefb590652b1	a7daf7d9fd26d4694da4fec16eb57b23a916682fc558b22c5596cefb590652b1	a7daf7d9fd26d4694da4fec16eb57b23a916682fc558b22c5596cefb590652b1	none-no-variant-delta
epru.f	EPRQX	subroutine	70	identical	identical	09d81c048b4e801a2d1cc1b80aa765ad1c0f00ce64f3e53aa012f6e8a3bf3940	09d81c048b4e801a2d1cc1b80aa765ad1c0f00ce64f3e53aa012f6e8a3bf3940	09d81c048b4e801a2d1cc1b80aa765ad1c0f00ce64f3e53aa012f6e8a3bf3940	none-no-variant-delta
epru.f	EPRQZ	subroutine	101	identical	identical	be250d74b1fcb4807f802020720297f895baeee88ddce0e70d7d808cb4fabe50	be250d74b1fcb4807f802020720297f895baeee88ddce0e70d7d808cb4fabe50	be250d74b1fcb4807f802020720297f895baeee88ddce0e70d7d808cb4fabe50	none-no-variant-delta
epru.f	EHOPEC	subroutine	129	identical	identical	c1a1696dcdd79d534dc6eacf47947bf5bf0c21292ce72f21721212e247acb69b	c1a1696dcdd79d534dc6eacf47947bf5bf0c21292ce72f21721212e247acb69b	c1a1696dcdd79d534dc6eacf47947bf5bf0c21292ce72f21721212e247acb69b	none-no-variant-delta
epru.f	EPROPEC	subroutine	285	identical	identical	a26bcf592afbac7a42ecf9cef884c92cbda18b407e8a4beed178ab440039c9d6	a26bcf592afbac7a42ecf9cef884c92cbda18b407e8a4beed178ab440039c9d6	a26bcf592afbac7a42ecf9cef884c92cbda18b407e8a4beed178ab440039c9d6	none-no-variant-delta
epru.f	OPEKIN	subroutine	438	identical	identical	1ac74f9220c79a9e53f735f4b2f4700131741428c288935d5dd978bc4f96cb87	1ac74f9220c79a9e53f735f4b2f4700131741428c288935d5dd978bc4f96cb87	1ac74f9220c79a9e53f735f4b2f4700131741428c288935d5dd978bc4f96cb87	none-no-variant-delta
epru.f	OPEFF	subroutine	464	identical	identical	875cddc6ce6708ae8fc08d5ba25cc45b090bce82f7ff47e9aa15e33bffadd684	875cddc6ce6708ae8fc08d5ba25cc45b090bce82f7ff47e9aa15e33bffadd684	875cddc6ce6708ae8fc08d5ba25cc45b090bce82f7ff47e9aa15e33bffadd684	none-no-variant-delta
epru.f	EPROMG	subroutine	487	identical	identical	eb78ad6b72aec5c817f46065d0bb82edc2ad847205b53539b4f0c62b362a6718	eb78ad6b72aec5c817f46065d0bb82edc2ad847205b53539b4f0c62b362a6718	eb78ad6b72aec5c817f46065d0bb82edc2ad847205b53539b4f0c62b362a6718	none-no-variant-delta
epru.f	EPRHOMG	subroutine	586	identical	identical	7fd35ca2ec1b8a7ae1519f665067ef98fea5aff3d9be38157dcd72ff1f12de3d	7fd35ca2ec1b8a7ae1519f665067ef98fea5aff3d9be38157dcd72ff1f12de3d	7fd35ca2ec1b8a7ae1519f665067ef98fea5aff3d9be38157dcd72ff1f12de3d	none-no-variant-delta
epru.f	EPRBORN	subroutine	648	identical	identical	a6f687cef09b49211d7193f0b3f82765bafb631899e9c79395fcf9c598c2fdab	a6f687cef09b49211d7193f0b3f82765bafb631899e9c79395fcf9c598c2fdab	a6f687cef09b49211d7193f0b3f82765bafb631899e9c79395fcf9c598c2fdab	none-no-variant-delta
epru.f	EPREAD	subroutine	673	identical	identical	2722370ebaa01961cc6761b40fca287ee53e78ffa886cafac4e707700b933cac	2722370ebaa01961cc6761b40fca287ee53e78ffa886cafac4e707700b933cac	2722370ebaa01961cc6761b40fca287ee53e78ffa886cafac4e707700b933cac	none-no-variant-delta
epru.f	EPRDX	subroutine	736	identical	identical	a758bea0c559d0076e851a512c94dae65de2560a596801844a9d76b917e4773d	a758bea0c559d0076e851a512c94dae65de2560a596801844a9d76b917e4773d	a758bea0c559d0076e851a512c94dae65de2560a596801844a9d76b917e4773d	none-no-variant-delta
epru.f	SETTYPE	subroutine	797	identical	identical	04b44025739fbd5dc4e542c957f6cdbf5202670df36e65186e2b1c92d2479c09	04b44025739fbd5dc4e542c957f6cdbf5202670df36e65186e2b1c92d2479c09	04b44025739fbd5dc4e542c957f6cdbf5202670df36e65186e2b1c92d2479c09	none-no-variant-delta
epru.f	RFINFO	subroutine	826	identical	identical	48ee023462bf8e11568239967b63bd95571e320b6f40f60ab3c739d983f14f5a	48ee023462bf8e11568239967b63bd95571e320b6f40f60ab3c739d983f14f5a	48ee023462bf8e11568239967b63bd95571e320b6f40f60ab3c739d983f14f5a	none-no-variant-delta
epru.f	RFM	function	931	identical	identical	1018222f361d4abe976e6035c9407a8d266684584b5613ebbd43824c7c7ae3e3	1018222f361d4abe976e6035c9407a8d266684584b5613ebbd43824c7c7ae3e3	1018222f361d4abe976e6035c9407a8d266684584b5613ebbd43824c7c7ae3e3	none-no-variant-delta
epru.f	RFK	function	948	identical	identical	d2a609f498bbf5a1b6da88ea86b80b8b977a7cff9bbe9f6347bb620ae7da4690	d2a609f498bbf5a1b6da88ea86b80b8b977a7cff9bbe9f6347bb620ae7da4690	d2a609f498bbf5a1b6da88ea86b80b8b977a7cff9bbe9f6347bb620ae7da4690	none-no-variant-delta
epru.f	RF	function	990	identical	identical	244d381ac08d96a09070e043008cd7a1cd6580282b14b59e60c693e4aab3ca8f	244d381ac08d96a09070e043008cd7a1cd6580282b14b59e60c693e4aab3ca8f	244d381ac08d96a09070e043008cd7a1cd6580282b14b59e60c693e4aab3ca8f	none-no-variant-delta
epru.f	GEHLEN	subroutine	1031	identical	identical	2d51217168597f3272cc766ea82632a27b11d32181b4205a04a4ac8501dad290	2d51217168597f3272cc766ea82632a27b11d32181b4205a04a4ac8501dad290	2d51217168597f3272cc766ea82632a27b11d32181b4205a04a4ac8501dad290	none-no-variant-delta
epru.f	PXPYPZ	subroutine	1216	identical	identical	c045171d304e27b984b1c0ce411cd129d86319b639be2e10d61a70ec6edf91cf	c045171d304e27b984b1c0ce411cd129d86319b639be2e10d61a70ec6edf91cf	c045171d304e27b984b1c0ce411cd129d86319b639be2e10d61a70ec6edf91cf	none-no-variant-delta
gettm.f	__MAIN__	implicit-main	1	identical	identical	74612fef11964bdda13543a1a9bfb18feb7f0d4ade370636a85518feb7ca3bb2	74612fef11964bdda13543a1a9bfb18feb7f0d4ade370636a85518feb7ca3bb2	74612fef11964bdda13543a1a9bfb18feb7f0d4ade370636a85518feb7ca3bb2	none-no-variant-delta
gettm.f	GETTM	subroutine	2	identical	identical	64e564af46915fe38d8fcd7f8445567376ce15a5d86139ff36999360dd6ed11b	64e564af46915fe38d8fcd7f8445567376ce15a5d86139ff36999360dd6ed11b	64e564af46915fe38d8fcd7f8445567376ce15a5d86139ff36999360dd6ed11b	none-no-variant-delta
klfit.f	__MAIN__	implicit-main	1	identical	identical	525168339b44b569add921ee4e916dc9fe3f26ebe1f37b793d56df5390e8b7b9	525168339b44b569add921ee4e916dc9fe3f26ebe1f37b793d56df5390e8b7b9	525168339b44b569add921ee4e916dc9fe3f26ebe1f37b793d56df5390e8b7b9	none-no-variant-delta
klfit.f	YS	function	19	identical	identical	a646007242bf5a7f5da0d149445fe6bf6b59bb4503da2a27eb59e1ebdba68f64	a646007242bf5a7f5da0d149445fe6bf6b59bb4503da2a27eb59e1ebdba68f64	a646007242bf5a7f5da0d149445fe6bf6b59bb4503da2a27eb59e1ebdba68f64	none-no-variant-delta
klfit.f	ADELOBS	function	41	identical	identical	7a1818a10efa94164ce8734a36bb70214519e936b4a1e6abbd67a1759a56bb8f	7a1818a10efa94164ce8734a36bb70214519e936b4a1e6abbd67a1759a56bb8f	7a1818a10efa94164ce8734a36bb70214519e936b4a1e6abbd67a1759a56bb8f	none-no-variant-delta
klfit.f	GPKL	subroutine	69	identical	identical	1aa30291dfd1c4115cc82cc616cd2b02ddaa768e64da6a513f0d6782cab87dbe	1aa30291dfd1c4115cc82cc616cd2b02ddaa768e64da6a513f0d6782cab87dbe	1aa30291dfd1c4115cc82cc616cd2b02ddaa768e64da6a513f0d6782cab87dbe	none-no-variant-delta
klfit.f	SINIT	subroutine	209	identical	identical	0405a122bf532b6d6e3ed7e5d2b869ed173ee09ada3b672ea6654b515bcd2e48	0405a122bf532b6d6e3ed7e5d2b869ed173ee09ada3b672ea6654b515bcd2e48	0405a122bf532b6d6e3ed7e5d2b869ed173ee09ada3b672ea6654b515bcd2e48	none-no-variant-delta
klfit.f	SINIX	subroutine	388	identical	identical	dec52d96b9502c5cf801456e5448eb0bae04d164015083bd92eda7ab78540348	dec52d96b9502c5cf801456e5448eb0bae04d164015083bd92eda7ab78540348	dec52d96b9502c5cf801456e5448eb0bae04d164015083bd92eda7ab78540348	none-no-variant-delta
klfit.f	YSE	function	511	identical	identical	5fc76e3a9641c46389bf26190795a6aca2c846d28ac57eeafd5ff1a2c43af0a4	5fc76e3a9641c46389bf26190795a6aca2c846d28ac57eeafd5ff1a2c43af0a4	5fc76e3a9641c46389bf26190795a6aca2c846d28ac57eeafd5ff1a2c43af0a4	none-no-variant-delta
klfit.f	GPETAP	function	534	identical	identical	670c1b43c597216f704c97bb7e822f6992262c9b8178083c3e911e3348ba0cb9	670c1b43c597216f704c97bb7e822f6992262c9b8178083c3e911e3348ba0cb9	670c1b43c597216f704c97bb7e822f6992262c9b8178083c3e911e3348ba0cb9	none-no-variant-delta
knsd.f	__MAIN__	implicit-main	1	identical	identical	c8a365077781cd08ec3e12a2ae034a9d7191e2dda541f418ac9237e4fce9f5f8	c8a365077781cd08ec3e12a2ae034a9d7191e2dda541f418ac9237e4fce9f5f8	c8a365077781cd08ec3e12a2ae034a9d7191e2dda541f418ac9237e4fce9f5f8	none-no-variant-delta
knsd.f	PNMOBS	subroutine	1005	identical	identical	340cd29ac50e18d4c523af072e83a0636d0fb8f4f1776f9bcabbcd7b19c48fe8	340cd29ac50e18d4c523af072e83a0636d0fb8f4f1776f9bcabbcd7b19c48fe8	340cd29ac50e18d4c523af072e83a0636d0fb8f4f1776f9bcabbcd7b19c48fe8	none-no-variant-delta
knsd.f	PNOPEN	subroutine	1069	identical	identical	f0d3dbc55e82101b0d03e81b2e6c49f24ee52a13503bf98a0e4d74db284ff3d2	f0d3dbc55e82101b0d03e81b2e6c49f24ee52a13503bf98a0e4d74db284ff3d2	f0d3dbc55e82101b0d03e81b2e6c49f24ee52a13503bf98a0e4d74db284ff3d2	none-no-variant-delta
knsd.f	BASPN	subroutine	1129	identical	identical	e9986068d5fb1799c7d653253d084d3558cda42aac8d7469cb1d70c4d3f2b93d	e9986068d5fb1799c7d653253d084d3558cda42aac8d7469cb1d70c4d3f2b93d	e9986068d5fb1799c7d653253d084d3558cda42aac8d7469cb1d70c4d3f2b93d	none-no-variant-delta
knsd.f	SAIDEQ	subroutine	1472	identical	identical	038b8d5e2755e9ddb7a343aec1e801b10bd1741e65fecfa1603e74ee2cef9275	038b8d5e2755e9ddb7a343aec1e801b10bd1741e65fecfa1603e74ee2cef9275	038b8d5e2755e9ddb7a343aec1e801b10bd1741e65fecfa1603e74ee2cef9275	none-no-variant-delta
knsd.f	PNCMTX	subroutine	1490	identical	identical	12744936c6a11dbb1b4a1da37df4e91555fe338de2b4cc884176e96ec5d175f5	12744936c6a11dbb1b4a1da37df4e91555fe338de2b4cc884176e96ec5d175f5	12744936c6a11dbb1b4a1da37df4e91555fe338de2b4cc884176e96ec5d175f5	none-no-variant-delta
knsd.f	COEFST	subroutine	1584	identical	identical	c13fc4bcfd55224f3805ad8b5001df8e1ea5c55c7372f44b82411abac201303e	c13fc4bcfd55224f3805ad8b5001df8e1ea5c55c7372f44b82411abac201303e	c13fc4bcfd55224f3805ad8b5001df8e1ea5c55c7372f44b82411abac201303e	none-no-variant-delta
knsd.f	PNPROD	subroutine	1612	identical	identical	7017ef5cf81c714a6683b8e1385086937e3477176e5b9f07037b62e0b8ac0587	7017ef5cf81c714a6683b8e1385086937e3477176e5b9f07037b62e0b8ac0587	7017ef5cf81c714a6683b8e1385086937e3477176e5b9f07037b62e0b8ac0587	none-no-variant-delta
knsd.f	PIPIBIN	subroutine	2003	identical	identical	af80b234738b12d8f09081b94ab2be25b5af0161db814d9362e9b5d73e875f95	af80b234738b12d8f09081b94ab2be25b5af0161db814d9362e9b5d73e875f95	af80b234738b12d8f09081b94ab2be25b5af0161db814d9362e9b5d73e875f95	none-no-variant-delta
knsd.f	EVARND	subroutine	2176	identical	identical	5c8d56e1cc8fac51f0c0647e83b94346b1d3fc82c7de0cd5cddc00586b39bb38	5c8d56e1cc8fac51f0c0647e83b94346b1d3fc82c7de0cd5cddc00586b39bb38	5c8d56e1cc8fac51f0c0647e83b94346b1d3fc82c7de0cd5cddc00586b39bb38	none-no-variant-delta
knsd.f	KINMAT	subroutine	2210	identical	identical	1a123641e97c50b7bdb7f2fb4dc12c757ef9e7a0dbb36c48ebac88cbdac94935	1a123641e97c50b7bdb7f2fb4dc12c757ef9e7a0dbb36c48ebac88cbdac94935	1a123641e97c50b7bdb7f2fb4dc12c757ef9e7a0dbb36c48ebac88cbdac94935	none-no-variant-delta
knsd.f	CROSS	subroutine	2263	identical	identical	d641fb4055cec1ae148173b7c6f1742a625ca574ec1d075d72d4e7c63a16bfd4	d641fb4055cec1ae148173b7c6f1742a625ca574ec1d075d72d4e7c63a16bfd4	d641fb4055cec1ae148173b7c6f1742a625ca574ec1d075d72d4e7c63a16bfd4	none-no-variant-delta
knsd.f	DOT	subroutine	2271	identical	identical	ea66bbf0babbdcc03badf7adbd3164762fff8beadd44d532ff7a5a28f31e7bfd	ea66bbf0babbdcc03badf7adbd3164762fff8beadd44d532ff7a5a28f31e7bfd	ea66bbf0babbdcc03badf7adbd3164762fff8beadd44d532ff7a5a28f31e7bfd	none-no-variant-delta
knsd.f	MAGV	subroutine	2277	identical	identical	0e8fe7c20bdeb5f58cb96859a994f7dbb65415864302e065f97a0ca9567dc6cb	0e8fe7c20bdeb5f58cb96859a994f7dbb65415864302e065f97a0ca9567dc6cb	0e8fe7c20bdeb5f58cb96859a994f7dbb65415864302e065f97a0ca9567dc6cb	none-no-variant-delta
knsd.f	UNIT	subroutine	2295	identical	identical	0f03ebb93f97b7a852ecb263ae8d73fe53ab9e060423f92e71d7dc35e39c8ecc	0f03ebb93f97b7a852ecb263ae8d73fe53ab9e060423f92e71d7dc35e39c8ecc	0f03ebb93f97b7a852ecb263ae8d73fe53ab9e060423f92e71d7dc35e39c8ecc	none-no-variant-delta
knsd.f	BINIT	subroutine	2309	identical	identical	9a1af33a65dd3382d32d46da6186848acea3801705dd67ea01bdc78f7e32631d	9a1af33a65dd3382d32d46da6186848acea3801705dd67ea01bdc78f7e32631d	9a1af33a65dd3382d32d46da6186848acea3801705dd67ea01bdc78f7e32631d	none-no-variant-delta
knsd.f	LABEL	subroutine	2620	identical	identical	9163026b849b568c6e6d602158d1161290d9657319cf4cbaf716cd726ac52941	9163026b849b568c6e6d602158d1161290d9657319cf4cbaf716cd726ac52941	9163026b849b568c6e6d602158d1161290d9657319cf4cbaf716cd726ac52941	none-no-variant-delta
knsd.f	PNMOVY	subroutine	2693	identical	identical	e34a41fb7b68bdab5247476742abd7f63b450826f373beba2978d277db7a9693	e34a41fb7b68bdab5247476742abd7f63b450826f373beba2978d277db7a9693	e34a41fb7b68bdab5247476742abd7f63b450826f373beba2978d277db7a9693	none-no-variant-delta
knsd.f	DBSUM	subroutine	3090	identical	identical	5c560577e4c2998cefdf2109ee335be5ff4ffea9937f2c9da91b27bb80c9dbdd	5c560577e4c2998cefdf2109ee335be5ff4ffea9937f2c9da91b27bb80c9dbdd	5c560577e4c2998cefdf2109ee335be5ff4ffea9937f2c9da91b27bb80c9dbdd	none-no-variant-delta
knsd.f	PNENCD	subroutine	3281	identical	identical	779d29a590315d57d95cae8165e8c7626050ecacdb0cfee1a4efacabecaa3b4c	779d29a590315d57d95cae8165e8c7626050ecacdb0cfee1a4efacabecaa3b4c	779d29a590315d57d95cae8165e8c7626050ecacdb0cfee1a4efacabecaa3b4c	none-no-variant-delta
knsd.f	PNPLTX	subroutine	3377	identical	identical	6f65a2d59fc574b948f591eda5a3017384c34d6fef981123f1c0e556a64ef209	6f65a2d59fc574b948f591eda5a3017384c34d6fef981123f1c0e556a64ef209	6f65a2d59fc574b948f591eda5a3017384c34d6fef981123f1c0e556a64ef209	none-no-variant-delta
knsd.f	PNPLTS	subroutine	4001	identical	identical	4150efd4f26b0064959eafbb072502b5e998032e21ef80c81c457d2fa1101be1	4150efd4f26b0064959eafbb072502b5e998032e21ef80c81c457d2fa1101be1	4150efd4f26b0064959eafbb072502b5e998032e21ef80c81c457d2fa1101be1	none-no-variant-delta
knsd.f	PLTSUB	subroutine	4346	identical	identical	3c80f26d857087eae82cafb44174f65bd6c016473ef10eb2113777b447a89d68	3c80f26d857087eae82cafb44174f65bd6c016473ef10eb2113777b447a89d68	3c80f26d857087eae82cafb44174f65bd6c016473ef10eb2113777b447a89d68	none-no-variant-delta
knsd.f	PNSCL	subroutine	4352	identical	identical	5579628b5a5ba44552874d9f24296bb0e5a7068dece9112a59d442018d91644f	5579628b5a5ba44552874d9f24296bb0e5a7068dece9112a59d442018d91644f	5579628b5a5ba44552874d9f24296bb0e5a7068dece9112a59d442018d91644f	none-no-variant-delta
knsd.f	CLPLOT	subroutine	4434	identical	identical	9fbbd683b0e116ba05821986c4fcb4429d05d514c86d77b3eef699b5bbfda3f3	9fbbd683b0e116ba05821986c4fcb4429d05d514c86d77b3eef699b5bbfda3f3	9fbbd683b0e116ba05821986c4fcb4429d05d514c86d77b3eef699b5bbfda3f3	none-no-variant-delta
knsd.f	SYMPLT	subroutine	4737	identical	identical	8a5a86a8afda66552ada4bcaeb1fc8bb5155308397c858c142c913bb6428a991	8a5a86a8afda66552ada4bcaeb1fc8bb5155308397c858c142c913bb6428a991	8a5a86a8afda66552ada4bcaeb1fc8bb5155308397c858c142c913bb6428a991	none-no-variant-delta
knsd.f	NLHPN	function	4766	identical	identical	4fcd094db9c2ea62f5d766d304f41036652a84edc4b1aabc26c39bf0587fdc80	4fcd094db9c2ea62f5d766d304f41036652a84edc4b1aabc26c39bf0587fdc80	4fcd094db9c2ea62f5d766d304f41036652a84edc4b1aabc26c39bf0587fdc80	none-no-variant-delta
knsd.f	PNPCHP	subroutine	4785	identical	identical	7d23a70585c62994ee6a32002f345ce9c1bea6672b3273b92f3ea88bf451d68d	7d23a70585c62994ee6a32002f345ce9c1bea6672b3273b92f3ea88bf451d68d	7d23a70585c62994ee6a32002f345ce9c1bea6672b3273b92f3ea88bf451d68d	none-no-variant-delta
